TYPH_ID,PID,DATETIME,STATUS,CNAME,ENAME,TYPHNO,LON,LAT,MAXWIND,GUST,PRESSURE,WIND7,WIND10,POINT,LN_COLOR,LN_THICK,LN_STYLE,PT_COLOR,PT_THICK
NANGKA_nmc_2026081208,7,2026-08-16 08:00,fcst,南卡,NANGKA,202617,146.90,33.00,-999,-999,-999,-999,-999,1,,-999,-999,,-999
NANGKA_nmc_2026081208,8,2026-08-17 08:00,fcst,南卡,NANGKA,202617,146.60,35.90,-999,-999,-999,-999,-999,1,,-999,-999,,-999
PEILOU_nmc_2026081208,0,2026-08-12 08:00,fcst,琵鷺,PEILOU,202616,162.20,29.00,-999,-999,-999,-999,-999,1,,-999,-999,,-999
PEILOU_nmc_2026081208,1,2026-08-12 20:00,fcst,琵鷺,PEILOU,202616,165.20,30.70,-999,-999,-999,-999,-999,1,,-999,-999,,-999
CHAN-HOM_hko_2026081208,0,2026-08-12 08:00,fcst,昌鴻,CHAN-HOM,202615,135.80,35.80,-999,-999,-999,-999,-999,1,,-999,-999,,-999
TD202616_obs_2026081202,0,2026-08-05 08:00,past,熱帶低壓,TD16,202616,167.50,18.60,15,23,0,0,0,1,,-999,-999,,-999
TD202616_obs_2026081202,1,2026-08-05 14:00,past,熱帶低壓,TD16,202616,166.80,19.70,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,2,2026-08-05 20:00,past,熱帶低壓,TD16,202616,166.50,22.60,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,3,2026-08-06 02:00,past,熱帶低壓,TD16,202616,165.80,23.50,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,4,2026-08-06 08:00,past,熱帶低壓,TD16,202616,165.00,24.30,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,5,2026-08-06 14:00,past,熱帶低壓,TD16,202616,164.30,26.00,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,6,2026-08-06 20:00,past,熱帶低壓,TD16,202616,162.50,27.30,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,7,2026-08-07 02:00,past,熱帶低壓,TD16,202616,161.70,28.20,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,8,2026-08-07 08:00,past,熱帶低壓,TD16,202616,160.90,29.40,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,9,2026-08-07 14:00,past,熱帶低壓,TD16,202616,160.30,29.70,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,10,2026-08-07 20:00,past,熱帶低壓,TD16,202616,159.80,30.90,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,11,2026-08-08 02:00,past,熱帶低壓,TD16,202616,158.40,31.80,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,12,2026-08-08 08:00,past,熱帶低壓,TD16,202616,156.80,32.30,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,13,2026-08-08 14:00,past,熱帶低壓,TD16,202616,154.80,32.80,18,25,0,100,0,1,,-999,-999,,-999
TD202616_obs_2026081202,14,2026-08-08 20:00,past,熱帶低壓,TD16,202616,153.20,33.20,20,28,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,15,2026-08-09 02:00,past,熱帶低壓,TD16,202616,151.80,32.70,20,28,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,16,2026-08-09 08:00,past,熱帶低壓,TD16,202616,151.00,32.30,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,17,2026-08-09 14:00,past,熱帶低壓,TD16,202616,150.70,32.30,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,18,2026-08-09 20:00,past,熱帶低壓,TD16,202616,150.80,32.40,18,25,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,19,2026-08-10 02:00,past,熱帶低壓,TD16,202616,150.50,33.30,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,20,2026-08-10 08:00,past,熱帶低壓,TD16,202616,149.90,33.90,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,21,2026-08-10 14:00,past,熱帶低壓,TD16,202616,149.00,34.80,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,22,2026-08-10 20:00,past,熱帶低壓,TD16,202616,147.70,35.40,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,23,2026-08-11 02:00,past,熱帶低壓,TD16,202616,146.00,36.70,23,30,0,180,0,1,,-999,-999,,-999
TD202616_obs_2026081202,24,2026-08-11 08:00,past,熱帶低壓,TD16,202616,143.50,36.80,23,30,0,180,0,1,,-999,-999,,-999
TD202616_obs_2026081202,25,2026-08-11 14:00,past,熱帶低壓,TD16,202616,141.90,36.40,20,28,0,150,0,1,,-999,-999,,-999
TD202616_obs_2026081202,26,2026-08-11 20:00,past,熱帶低壓,TD16,202616,140.30,35.80,18,25,0,120,0,1,,-999,-999,,-999
TD202616_obs_2026081202,27,2026-08-12 02:00,curr,熱帶低壓,TD16,202616,138.00,35.70,15,23,0,0,0,1,,-999,-999,,-999
TD202616_cwb_2026081202,0,2026-08-12 02:00,fcst,熱帶低壓,TD16,202616,138.00,35.70,15,23,0,0,0,1,,-999,-999,,-999
TD202616_cwb_2026081202,1,2026-08-12 08:00,fcst,熱帶低壓,TD16,202616,137.20,35.90,12,20,0,0,0,1,,-999,-999,,-999
TD202616_cwb_2026081202,2,2026-08-12 14:00,fcst,熱帶低壓,TD16,202616,136.40,36.10,10,20,0,0,0,1,,-999,-999,,-999
TD202617_obs_2026081202,0,2026-08-09 08:00,past,熱帶低壓,TD17,202617,141.00,22.10,15,23,0,0,0,1,,-999,-999,,-999
TD202617_obs_2026081202,1,2026-08-09 14:00,past,熱帶低壓,TD17,202617,142.70,21.30,18,25,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,2,2026-08-09 20:00,past,熱帶低壓,TD17,202617,144.10,20.70,18,25,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,3,2026-08-10 02:00,past,熱帶低壓,TD17,202617,146.20,20.30,18,25,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,4,2026-08-10 08:00,past,熱帶低壓,TD17,202617,149.80,20.70,18,25,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,5,2026-08-10 14:00,past,熱帶低壓,TD17,202617,151.00,21.00,20,28,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,6,2026-08-10 20:00,past,熱帶低壓,TD17,202617,152.60,22.20,20,28,0,80,0,1,,-999,-999,,-999
TD202617_obs_2026081202,7,2026-08-11 02:00,past,熱帶低壓,TD17,202617,153.80,23.20,23,30,0,100,0,1,,-999,-999,,-999
TD202617_obs_2026081202,8,2026-08-11 08:00,past,熱帶低壓,TD17,202617,155.50,24.30,23,30,0,100,0,1,,-999,-999,,-999
TD202617_obs_2026081202,9,2026-08-11 14:00,past,熱帶低壓,TD17,202617,157.70,25.30,23,30,0,100,0,1,,-999,-999,,-999
TD202617_obs_2026081202,10,2026-08-11 20:00,past,熱帶低壓,TD17,202617,158.90,26.60,23,30,0,100,0,1,,-999,-999,,-999
TD202617_obs_2026081202,11,2026-08-12 02:00,curr,熱帶低壓,TD17,202617,160.30,28.00,20,28,0,100,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,0,2026-08-12 02:00,fcst,熱帶低壓,TD17,202617,160.30,28.00,20,28,0,100,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,1,2026-08-12 08:00,fcst,熱帶低壓,TD17,202617,161.60,29.10,18,25,0,80,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,2,2026-08-12 14:00,fcst,熱帶低壓,TD17,202617,162.70,29.80,18,25,0,80,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,3,2026-08-12 20:00,fcst,熱帶低壓,TD17,202617,163.90,30.30,18,25,0,80,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,4,2026-08-13 02:00,fcst,熱帶低壓,TD17,202617,165.10,30.60,15,23,0,0,0,1,,-999,-999,,-999
TD202617_cwb_2026081202,5,2026-08-13 14:00,fcst,熱帶低壓,TD17,202617,167.50,31.20,10,15,0,0,0,1,,-999,-999,,-999
TD202619_obs_2026081202,0,2026-08-11 20:00,past,熱帶低壓,TD19,202619,140.60,21.00,12,20,0,0,0,1,,-999,-999,,-999
TD202619_obs_2026081202,1,2026-08-12 02:00,curr,熱帶低壓,TD19,202619,141.10,21.70,15,23,0,0,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,0,2026-08-12 02:00,fcst,熱帶低壓,TD19,202619,141.10,21.70,15,23,0,0,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,1,2026-08-12 08:00,fcst,熱帶低壓,TD19,202619,142.30,22.20,15,23,0,0,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,2,2026-08-12 14:00,fcst,熱帶低壓,TD19,202619,144.20,23.00,15,23,0,0,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,3,2026-08-12 20:00,fcst,熱帶低壓,TD19,202619,145.30,24.20,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,4,2026-08-13 02:00,fcst,熱帶低壓,TD19,202619,146.50,25.50,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,5,2026-08-13 14:00,fcst,熱帶低壓,TD19,202619,148.10,27.60,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,6,2026-08-14 02:00,fcst,熱帶低壓,TD19,202619,149.40,29.20,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,7,2026-08-15 02:00,fcst,熱帶低壓,TD19,202619,148.90,30.30,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,8,2026-08-16 02:00,fcst,熱帶低壓,TD19,202619,145.70,33.50,18,25,0,100,0,1,,-999,-999,,-999
TD202619_cwb_2026081202,9,2026-08-17 02:00,fcst,熱帶低壓,TD19,202619,143.40,35.00,18,25,0,100,0,1,,-999,-999,,-999
